,comment_id,anonymous,graduating_year,job_title,tagline,created_at,program,overall_score,overall,curriculum,job_support,school
2882,284235,False,2021,,Really great exposure to industry tools,12/16/2021,Data Analytics Career Track,5.0,5.0,5.0,5.0,springboard
2883,284233,False,2021,,Great experience!,12/16/2021,UI/UX Design Career Track,5.0,5.0,5.0,5.0,springboard
2884,284197,True,2021,,Very professional experience,12/15/2021,UI/UX Design Career Track,5.0,5.0,5.0,5.0,springboard
2885,284172,True,2021,UX UI Designer,Springboard is highly recommended!,12/14/2021,,5.0,5.0,5.0,5.0,springboard
2886,284160,False,2021,,Great support to help students succeed,12/14/2021,Software Engineering Career Track,5.0,5.0,5.0,5.0,springboard
2887,284146,False,2021,UI/UX Designer,Great mentors and coaches.,12/13/2021,UI/UX Design Career Track,4.3,4.0,4.0,5.0,springboard
2888,284141,False,2021,,Great Program,12/13/2021,UI/UX Design Career Track,5.0,5.0,5.0,5.0,springboard
2889,284131,False,2021,,Springboard made it possible to learn UX while working full-time,12/13/2021,UX Career Track,4.7,4.0,5.0,5.0,springboard
2890,284079,False,2021,,Machine Learning Career Track,12/10/2021,,5.0,5.0,5.0,5.0,springboard
2891,284027,False,2021,,"Great mentors, advisors, a lot of course work",12/9/2021,Software Engineering Career Track,4.7,5.0,4.0,5.0,springboard
2892,284008,False,2021,Product Designer,I was able to land a job before graduating!,12/8/2021,UI/UX Design Career Track,5.0,5.0,5.0,5.0,springboard
2893,284006,False,2021,,Very Good,12/8/2021,Data Analytics Career Track,5.0,5.0,5.0,5.0,springboard
2894,284004,False,2021,,Transition to UX with no experience,12/8/2021,UI/UX Design Career Track,3.3,3.0,3.0,4.0,springboard
2895,283987,True,2021,UX Designer,A wonderful and supportive online community for growth and exploration,12/7/2021,UI/UX Design Career Track,3.7,4.0,3.0,4.0,springboard
2896,283985,False,2021,,Springboard genuinely cares about your well-being and success.,12/7/2021,UI/UX Design Career Track,5.0,5.0,5.0,,springboard
2897,283984,False,2021,,Absolutely Awesome!,12/7/2021,Data Science Career Track,5.0,5.0,5.0,5.0,springboard
2898,283974,False,2021,,Springboard Data Science Career Track,12/7/2021,Data Science Career Track,5.0,5.0,5.0,5.0,springboard
2899,283968,False,2021,,Took my ability to work with data to another level,12/7/2021,Data Science Career Track,4.0,4.0,4.0,4.0,springboard
2900,283922,False,2021,,A great value and a beginner-friendly intro to software engineering,12/5/2021,Software Engineering Career Track Prep Course,5.0,5.0,5.0,,springboard
2901,283895,False,2021,Software Engineer,Springboard helped me get a job in less than 3 months starting the course,12/3/2021,Software Engineering Career Track,5.0,5.0,5.0,5.0,springboard
2902,283893,False,2021,,"Springboard is well-structured, thorough, and offers endless support to help students succeed",12/3/2021,Data Analytics Career Track,5.0,5.0,5.0,5.0,springboard
2903,283889,False,2021,UX design intern,Great mentorship &amp; curriculum but could use some tweaks,12/3/2021,UI/UX Design Career Track,4.3,4.0,4.0,5.0,springboard
2904,283867,False,2021,UX Designer,Springboard was the best boot camp decision I made!,12/2/2021,UI/UX Design Career Track,4.7,5.0,5.0,4.0,springboard
2905,283853,False,2021,,UX / UI Design Career Track Bootcamp,12/2/2021,UI/UX Design Career Track,4.0,4.0,4.0,4.0,springboard
2906,283830,True,2021,UX Designer,If you are debating between Springboard and any other bootcamp....just choose Springboard!,12/1/2021,UI/UX Design Career Track,4.7,5.0,5.0,4.0,springboard
2907,283827,False,2021,Ux/Ui designe,Best change  of my life,12/1/2021,,5.0,5.0,5.0,5.0,springboard
2908,283825,True,2021,,Well Rounded,12/1/2021,UI/UX Design Career Track,5.0,5.0,5.0,5.0,springboard
2909,283794,False,2021,Data Analyst,Great Program! Be Prepared To Work!,11/30/2021,Software Engineering Career Track,5.0,5.0,5.0,5.0,springboard
2910,283793,False,2021,Product Designer,The mentor support and Industry Design Project cannot be topped!,11/30/2021,UI/UX Design Career Track,4.7,5.0,5.0,4.0,springboard
2911,283769,False,2021,,Valuable  Experience,11/29/2021,Data Analytics Career Track,5.0,5.0,5.0,5.0,springboard
2912,283755,False,2021,,Great Learning Experience,11/29/2021,Introduction to Design,5.0,5.0,5.0,5.0,springboard
2913,283733,False,2021,Data Scientist,Great experience. This course has opened up opportunities for me.,11/28/2021,Data Science Career Track,4.3,5.0,4.0,4.0,springboard
2914,283728,False,2021,UX Designer,Great course! Very Comprehensive way to learn UX,11/28/2021,UI/UX Design Career Track,5.0,5.0,5.0,5.0,springboard
2915,283722,False,2021,Software Developer,Great lectures and career switch,11/28/2021,Software Engineering Career Track,4.7,5.0,5.0,4.0,springboard
2916,283713,False,2021,UX UI Designer,Outstanding Support and Amazing Curriculum and Mentorship,11/27/2021,UI/UX Design Career Track,5.0,5.0,5.0,5.0,springboard
2917,283644,False,2021,Software Engineer,Great Certification to help pivot to new career,11/24/2021,Data Analytics Career Track,5.0,5.0,5.0,5.0,springboard
2918,283578,False,2021,,Springboard provides good programs for self starters,11/21/2021,,4.7,5.0,4.0,5.0,springboard
2919,283539,False,2021,,Great experience with Springboard,11/19/2021,UI/UX Design Career Track,5.0,5.0,5.0,5.0,springboard
2920,283498,False,2021,UX Design Career Track,Springboard UX Design Career Track,11/18/2021,UX Career Track,5.0,5.0,5.0,5.0,springboard
2921,283462,False,2021,Data Science Student,"Springboard's curriculum, mentorship, career guidance, and price point converge on a great value!",11/17/2021,Data Science Career Track,4.7,4.0,5.0,5.0,springboard
2922,283461,False,2021,UX/UI,Great experience,11/17/2021,UI/UX Design Career Track,4.3,4.0,4.0,5.0,springboard
2923,283454,False,2021,,Great career support,11/17/2021,Data Science Career Track,5.0,5.0,5.0,5.0,springboard
2924,283430,False,2021,UX/UI Designer,"Great, flexible learning!",11/16/2021,UI/UX Design Career Track,4.3,4.0,4.0,5.0,springboard
2925,283410,False,2021,Software Developer,Flexible! Supportive!,11/16/2021,Software Engineering Career Track,5.0,5.0,5.0,5.0,springboard
2926,283355,False,2021,,Excellent Program  for those who wants to start a career in data analytic field,11/13/2021,Data Analytics Career Track,5.0,5.0,5.0,5.0,springboard
2927,283265,False,2021,,"Great career and networking support, no regrets!",11/12/2021,Data Science Career Track,5.0,5.0,5.0,5.0,springboard
2928,283215,False,2021,UX/UI Designer,"Great curriculum, I learned many new skills and had ample opportunity to hone and polish those skills. Loved the career coach and mentorship.",11/10/2021,UI/UX Design Career Track,4.7,4.0,5.0,5.0,springboard
2929,283210,False,2021,Software Engineer,A most pleasant asynchronous experience. Good support directly from staff.,11/10/2021,Software Engineering Career Track,4.7,5.0,5.0,4.0,springboard
2930,283176,False,2021,,Great program and great people!,11/9/2021,UI/UX Design Career Track,5.0,5.0,5.0,5.0,springboard
2931,283170,False,2021,UX/UI Designer,I came out of the Springboard bootcamp feeling prepared and knowledgeable in the UX/UI Design field.,11/9/2021,UI/UX Design Career Track,5.0,5.0,5.0,5.0,springboard
2932,283137,False,2021,UX Designer,"Excellent, supportive and encouraging.",11/8/2021,UX Career Track,5.0,5.0,5.0,5.0,springboard
2933,283136,False,2021,,Resourceful and engaging experience into UX Design,11/8/2021,UX Career Track,5.0,5.0,5.0,5.0,springboard
2934,283126,False,2021,Machine Learning Engineer,"Great Bootcamp, for everyone who is willing to learn on his/her own pace,",11/8/2021,Machine Learning Engineering Career Track,4.3,4.0,5.0,4.0,springboard
2935,283097,False,2021,Data Analyst,Student Friendly Curriculum with support and mentoring from Industry Professionals and Career Coaches.,11/6/2021,Data Analytics Career Track,4.0,4.0,4.0,4.0,springboard
2936,283078,False,2021,UI/UX Designer,"I wish the remote aspect was a little more immersive with students, but all in all a GREAT BOOTCAMP!",11/5/2021,UI/UX Design Career Track,5.0,5.0,5.0,5.0,springboard
2937,283020,False,2021,,Guided with a lot of Support,11/4/2021,UI/UX Design Career Track,4.7,5.0,4.0,5.0,springboard
2938,283019,False,2021,Software Engineer,"A thorough, challenging and rewarding experience!",11/4/2021,Software Engineering Career Track,5.0,5.0,5.0,5.0,springboard
2939,283016,False,2021,Product Manager,"Very helpful, good structure",11/4/2021,UI/UX Design Career Track,4.7,4.0,5.0,5.0,springboard
2940,282956,False,2021,,"Great mentorship, good practice exercises from datacamp resource , okay curriculum",11/2/2021,Data Science Career Track,3.0,3.0,3.0,3.0,springboard
2941,282937,False,2021,Data Analyst,"Excellent career coaching, mentorship, and curriculum pacing.",11/1/2021,Data Analytics Career Track,5.0,5.0,5.0,5.0,springboard
2942,282930,False,2021,UX designer,An incredible journey that challenged me to find the confidence needed to change careers and find my passion within UX design.,11/1/2021,UI/UX Design Career Track,5.0,5.0,5.0,5.0,springboard
2943,282867,False,2020,UX/UI Designer,A great resource that has all the information you need put in a nice package.,10/29/2021,UI/UX Design Career Track,4.3,4.0,4.0,5.0,springboard
2944,282863,False,2021,Data Analyst,A great experience training me what being a data analyst is like.,10/29/2021,Data Analytics Career Track,4.7,5.0,5.0,4.0,springboard
2945,282771,False,2015,Data Engineer,Data Engineer Career Program at Springboard,10/26/2021,,5.0,5.0,5.0,5.0,springboard
2946,282746,False,2021,Data Scientist,Great,10/25/2021,Data Science Career Track,5.0,5.0,5.0,5.0,springboard
2947,282729,False,2021,Data Analyst,Great boot camp with a job guarantee!,10/25/2021,Data Analytics Career Track,5.0,5.0,5.0,5.0,springboard
2948,282714,False,2021,Analytics Engineer,Wonderful Job guarantee!,10/24/2021,Data Analytics Career Track,4.3,4.0,4.0,5.0,springboard
2949,282696,False,2021,Software Engineer,It was one of the best decisions I've made.,10/23/2021,Software Engineering Career Track,5.0,5.0,5.0,5.0,springboard
2950,282659,False,2021,Financial Analyst,My experience with Springboard was definitely one of the factors to how I landed my analyst position.,10/21/2021,Data Analytics Career Track,5.0,5.0,5.0,5.0,springboard
2951,282647,False,2021,Software Engineer,Killer Bootcamp and Community!,10/21/2021,Software Engineering Career Track,4.7,5.0,4.0,5.0,springboard
2952,282615,False,2021,UI/UX Specialist,Mentorship for the win!,10/20/2021,UX Career Track,5.0,5.0,5.0,5.0,springboard
2953,282604,True,2021,Interaction Designer,Refined and on-point,10/20/2021,UI/UX Design Career Track,4.7,5.0,5.0,4.0,springboard
2954,282563,False,2021,,Springboard,10/19/2021,Software Engineering Career Track Prep Course,5.0,5.0,5.0,5.0,springboard
2955,282455,False,2021,Designer,Personalized.,10/16/2021,UI/UX Design Career Track,5.0,5.0,5.0,5.0,springboard
2956,282451,False,2021,,well rounded curriculum with good support,10/16/2021,Data Analytics Career Track,4.0,4.0,4.0,,springboard
2957,282442,True,2021,,Very solid course with in depth projects,10/15/2021,UI/UX Design Career Track,4.3,4.0,4.0,5.0,springboard
2958,282438,False,2021,Fullstack Developer,Affordable and at your own pace,10/15/2021,Software Engineering Career Track,4.7,4.0,5.0,5.0,springboard
2959,282435,False,2021,,A good course that would be improved.,10/15/2021,UI/UX Design Career Track,4.0,4.0,4.0,4.0,springboard
2960,282432,True,2021,Data Scientist,Biggest plus is the mentor support,10/15/2021,Data Science Career Track,4.3,4.0,4.0,5.0,springboard
2961,282333,False,2021,UX designer,Generally good experience with a few minor issues,10/12/2021,UI/UX Design Career Track,4.3,4.0,5.0,4.0,springboard
2962,282330,True,2021,UI/UX Designer,SpringBoard Success,10/12/2021,UI/UX Design Career Track,4.3,5.0,5.0,3.0,springboard
2963,282304,False,2021,,"Superb Curriculum, Indispensable Mentoring",10/11/2021,Software Engineering Career Track,5.0,5.0,5.0,5.0,springboard
2964,282296,False,2021,Software Engineering Student,"Engaging, motivating, personable.",10/11/2021,Software Engineering Career Track Prep Course,5.0,5.0,5.0,5.0,springboard
2965,282263,False,2021,,Well organized,10/10/2021,Data Analytics Career Track,5.0,5.0,5.0,5.0,springboard
2966,282244,False,2021,,Great experience for learning technical and professional skills.,10/8/2021,UI/UX Design Career Track,4.7,5.0,5.0,4.0,springboard
2967,282212,False,2021,,helped me transition career,10/7/2021,,5.0,5.0,5.0,5.0,springboard
2968,282208,False,2021,Software Engineer,I feel that the Springboard team is very supportive,10/7/2021,Software Engineering Career Track,4.5,5.0,4.0,,springboard
2969,282202,False,2021,,Great program to prepare you for a new career!,10/7/2021,Data Analytics Career Track,5.0,5.0,5.0,5.0,springboard
2970,282168,False,2021,Product Designer,A truly remarkable UX/UI bootcamp program.,10/6/2021,UI/UX Design Career Track,5.0,5.0,5.0,5.0,springboard
2971,282138,False,2021,,Data Analytics Career Track,10/5/2021,Data Analytics Career Track,4.7,5.0,4.0,5.0,springboard
2972,282096,False,2021,Data Analyst,It was a great well-rounded program!,10/4/2021,Data Analytics Career Track,5.0,5.0,5.0,5.0,springboard
2973,282092,False,2021,,Great Place to Develop Real-World Skills,10/4/2021,Data Analytics Career Track,5.0,5.0,5.0,5.0,springboard
2974,281953,False,2021,UX/UI designer,"Excellent Experience, Project base curriculum really helpful.",10/1/2021,UX Career Track,4.3,4.0,5.0,4.0,springboard
2975,281925,False,2021,Data Analytics Fellowship Student,Very well-structured course with excellent technical and career support.,9/30/2021,Cyber Security Career Track,5.0,5.0,5.0,5.0,springboard
2976,281920,False,2021,New Business Analyst,Highly recommend the DAC bootcamp to jumpstart your career in analytics/data,9/30/2021,Data Analytics Career Track,5.0,5.0,5.0,5.0,springboard
2977,281907,False,2021,,Springboard helped me built my portfolio!,9/30/2021,UI/UX Design Career Track,4.3,4.0,4.0,5.0,springboard
2978,281867,False,2021,UX designer,Great experience!,9/28/2021,UI/UX Design Career Track,4.7,5.0,5.0,4.0,springboard
2979,281863,False,2021,,Springboard's UX/UI Career Track,9/28/2021,UI/UX Design Career Track,5.0,5.0,5.0,5.0,springboard
2980,281828,False,2021,UX Designer,"Great online program that teaches you the foundations, helps you build a network, and gives you support in the job search",9/27/2021,UX Career Track,4.7,5.0,4.0,5.0,springboard
2981,281822,False,2021,,It is a decent bootcamp,9/27/2021,Data Science Career Track,4.3,4.0,5.0,4.0,springboard
2982,281812,False,2021,UX/UI Designer,I got a REALLY good job before I even finished the program.,9/27/2021,UI/UX Design Career Track,5.0,5.0,5.0,5.0,springboard
2983,281780,False,2021,,Great program overall,9/25/2021,UI/UX Design Career Track,4.7,5.0,5.0,4.0,springboard
2984,281777,False,2021,Software Engineer,Really enjoyed my program.,9/25/2021,Software Engineering Career Track,4.7,5.0,5.0,4.0,springboard
2985,281648,False,2021,,Strong Career Coaching,9/22/2021,Data Science Career Track,5.0,5.0,5.0,5.0,springboard
2986,281616,False,2021,,UX Design Career Track was great,9/21/2021,UX Career Track,5.0,5.0,5.0,5.0,springboard
2987,281543,False,2021,,Springboard built me and made me successful,9/18/2021,Data Science Career Track,5.0,5.0,5.0,5.0,springboard
2988,281530,False,2021,Data Analyst,Enjoyed the curriculum,9/17/2021,Data Analytics Career Track,4.3,4.0,5.0,4.0,springboard
2989,281424,False,2021,,Only boot camp that allows  you to work at your pace,9/14/2021,Software Engineering Career Track,5.0,5.0,5.0,5.0,springboard
2990,281420,False,2021,,Software Engineering Career Track,9/14/2021,Software Engineering Career Track,5.0,5.0,5.0,5.0,springboard
2991,281409,False,2021,,Springboard's  Data Science Career Track Prep Review,9/14/2021,Data Science Career Track,5.0,5.0,5.0,5.0,springboard
2992,281403,False,2021,UX Designer,Springboard UI/UX Career Track Bootcamp,9/13/2021,UI/UX Design Career Track,4.0,4.0,4.0,4.0,springboard
2993,281390,False,2021,Data Scientist,Amazing coursework,9/13/2021,Data Science Career Track,4.0,4.0,4.0,4.0,springboard
2994,281366,False,2021,UX/UI Student,Springboard provided a very thorough learning experience.,9/10/2021,UI/UX Design Career Track,4.7,4.0,5.0,5.0,springboard
2995,281268,False,2021,,Springboard was a smooth ride experience.,9/8/2021,Software Engineering Career Track,4.7,5.0,4.0,5.0,springboard
2996,281234,False,2021,,Overall difficult but great experience,9/7/2021,Data Science Career Track,5.0,5.0,5.0,5.0,springboard
2997,281231,True,2021,,"Great mentorship, good practice exercises from datacamp resource , okay curriculum",9/7/2021,Data Science Career Track,2.7,3.0,3.0,2.0,springboard
2998,281219,False,2021,Software Engineer,A great experience,9/7/2021,Software Engineering Career Track,5.0,5.0,5.0,5.0,springboard
2999,281135,False,2021,Data Analyst,Overall a great start to swapping careers.,9/3/2021,Data Analytics Career Track,4.0,4.0,4.0,4.0,springboard
3000,281131,False,2021,UI/UX Designer,Learn at your own pace!,9/3/2021,UI/UX Design Career Track,4.0,4.0,4.0,4.0,springboard
